REACTANT,REAGENT,PRODUCT,REACTION_TYPE
COc1ccc2c(c1)C=C(C(=O)N1CC(C)NC(C)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21.[BH3-]C#N,CO.[Cl-].[Cl-].[Na+].[Zn+2],COc1ccc2c(c1)C=C(C(=O)N1CC(C)N(C)C(C)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,reduction
CC(C)(C)OC(=O)N1CCC(c2ccc(F)cc2)C(OC(=O)c2ccc3ccccc3c2)C1.CN(C)CCN(C)C,BrCBr.C1CCOC1.ClCCl.[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[NH4+].[Ti+4].[Zn],C=C(OC1CN(C(=O)OC(C)(C)C)CCC1c1ccc(F)cc1)c1ccc2ccccc2c1,not_reduction
COC(=O)Cc1ccc(C#Cc2ccc(C3(OCC(C)(C)C)CC3)c(C)c2)cc1,C1CCOC1.CCO.[Na+].[OH-],Cc1cc(C#Cc2ccc(CC(=O)O)cc2)ccc1C1(OCC(C)(C)C)CC1,not_reduction
BrCc1ccccc1Br.COc1ccc2[nH]ccc2n1,CN(C)C=O.[H-].[Na+],COc1ccc2c(ccn2Cc2ccccc2Br)n1,not_reduction
Cc1cc(O)c(C(C)(C)C)cc1N=O,CCO.NN.O,Cc1cc(O)c(C(C)(C)C)cc1N,not_reduction
CCc1ncc(C=O)cc1F.COc1cnc2ccc(=O)n(CCN3CCC(N)CC3)c2c1,CC(=O)O.CO.CO.C[O-].Cl.ClC(Cl)Cl.O=C([O-])O.[BH3-]C#N.[Na+].[Na+].[Na+],CCc1ncc(CNC2CCN(CCn3c(=O)ccc4ncc(OC)cc43)CC2)cc1F,reduction
Nc1cccc(F)c1F.[Br-],CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.CCCC[N+](CCCC)(CCCC)CCCC.O.[Br-].[Br-],Nc1ccc(Br)c(F)c1F,not_reduction
ClCc1ccccc1.Nc1ccc(Br)c(O)c1,CC(C)(C)[O-].CN(C)C=O.[K+],Nc1ccc(Br)c(OCc2ccccc2)c1,not_reduction
CCOCC(Oc1ncnc2c1cnn2-c1ncccc1C(F)(F)F)C(=O)OC.Nc1ccc(Cl)cn1,CCOC(C)=O.C[Al](C)C.Cc1ccccc1.O.O=C(O)CC(O)(CC(=O)O)C(=O)O,CCOCC(Oc1ncnc2c1cnn2-c1ncccc1C(F)(F)F)C(=O)Nc1ccc(Cl)cn1,not_reduction
CI.COC(=O)C1=C(O)c2c(c3cc(OC)ccc3n2C)S(=O)(=O)N1,CO.[Na+].[OH-],COC(=O)C1=C(O)c2c(c3cc(OC)ccc3n2C)S(=O)(=O)N1C,not_reduction
CCP(=O)(O)CCC(=O)O.OCCCCCCO,Cc1ccccc1.O,CCP(=O)(O)CCC(=O)OCCCCCCO,not_reduction
CN(Cc1ccc(Cl)c(Cl)c1)C(=O)C1=C(O)C(=O)N(CCCC(=O)O)C1.CN1CCNCC1,,CN1CCN(C(=O)CCCN2CC(C(=O)N(C)Cc3ccc(Cl)c(Cl)c3)=C(O)C2=O)CC1,not_reduction
CCOC(=O)c1cccc(CCl)n1.OB(O)c1cc(Cl)ccc1OCc1ccc(Cl)cc1F,CCO.Cc1ccccc1.Cl.O=C([O-])[O-].[K+].[K+],CCOC(=O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1,not_reduction
COC(=O)C1CCCC1NC(=O)C(CCCNC(=O)OCc1ccccc1)NC(=O)c1cc2ccccc2n1C,C1CCOC1.CO.Cl.[Na+].[OH-],Cn1c(C(=O)NC(CCCNC(=O)OCc2ccccc2)C(=O)NC2CCCC2C(=O)O)cc2ccccc21,not_reduction
BrCc1cccc(-c2ncc(Br)cn2)n1.N#Cc1cccc(-c2ccc(=O)[nH]n2)c1,CN(C)C=O.O.O=C([O-])[O-].[Cs+].[Cs+],N#Cc1cccc(-c2ccc(=O)n(Cc3cccc(-c4ncc(Br)cn4)n3)n2)c1,not_reduction
CC(C)(C)c1cc(-c2nc(CCl)no2)cc(C(C)(C)C)c1O.C[S-],CO.[Na+],CSCc1noc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)n1,not_reduction
CCCCCN.COc1cc(C=O)ccc1Oc1ccc(C(N)=O)cn1,,CCCCCNCc1ccc(Oc2ccc(C(N)=O)cn2)c(OC)c1,not_reduction
C#C[Si](C)(C)C.CCN(CC)C1CCN(C(=O)c2n[nH]c(-c3cccc(Br)c3)c2C)C1,C1CCNCC1.[Cu]I.c1ccc(P(c2ccccc2)(c2ccccc2)[Pd](P(c2ccccc2)(c2ccccc2)c2ccccc2)(P(c2ccccc2)(c2ccccc2)c2ccccc2)P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CCN(CC)C1CCN(C(=O)c2n[nH]c(-c3cccc(C#C[Si](C)(C)C)c3)c2C)C1,not_reduction
CCNc1nc(S(C)=O)ncc1C(=O)OCC.Nc1ccccc1,CCCCCC.CCOC(C)=O,CCNc1nc(Nc2ccccc2)ncc1C(=O)OCC,not_reduction
S=C(n1ccnc1)n1ccnc1.c1ccc(N2CCNCC2)nc1,ClCCl,S=C(N1CCN(c2ccccn2)CC1)n1ccnc1,not_reduction
CC(C)(C#N)c1cnc(F)cc1-c1cccc2ccsc12,C1CCOC1.[Cl-].[Cl-].[Cl-].[Cl-].[Zr+4],CC(C)(CN)c1cnc(F)cc1-c1cccc2ccsc12,not_reduction
CNCCOc1cc(C)c(NC(C)=O)cc1C(C)C.COc1c(C)c(C)c(OC)c(CCl)c1C,CCN(CC)CC.CN(C)C=O,COc1c(C)c(C)c(OC)c(CN(C)CCOc2cc(C)c(NC(C)=O)cc2C(C)C)c1C,not_reduction
CC(C)OC(=O)Nc1cc(F)cc(F)c1.CN(C)C=O,C1CCOC1.[Li]CCCC,CC(C)OC(=O)Nc1cc(F)c(C=O)c(F)c1,not_reduction
CCOC(=O)c1cn(C)nc1Nc1ccc(F)cc1N,CS(C)=O.[CH2-]S(C)=O.[H-].[Na+].[Na+],Cn1cc2c(n1)Nc1ccc(F)cc1NC2=O,not_reduction
CC1CN(CCCc2ccccc2)C(C)CN1.Cc1ccoc1C(=O)Cl,c1ccccc1,Cc1ccoc1C(=O)N1CC(C)N(CCCc2ccccc2)CC1C.Cl,not_reduction
CC(=O)OC(C)=O.O=C1C(NC(=O)C(F)(F)F)CCN1Cc1ccc([N+](=O)[O-])cc1,CC(=O)O,CC(=O)Nc1ccc(CN2CCC(NC(=O)C(F)(F)F)C2=O)cc1,not_reduction
CO.c1ccc2c(c1)CCNC2,ClCCl.O.O=[W](=O)([O-])[O-].OO.[Na],[O-][N+]1=Cc2ccccc2CC1,not_reduction
CS(=O)(=O)c1nc(Nc2ccccc2)cc(-n2nc(Nc3ccccc3)nc2N)n1.N#C[K],CCOCC.CS(C)=O,N#Cc1nc(Nc2ccccc2)cc(-n2nc(Nc3ccccc3)nc2N)n1,not_reduction
CC(C)S(=O)(=O)c1cnc(Cl)c([N+](=O)[O-])c1.NCC1CCOCC1,,CC(C)S(=O)(=O)c1cnc(NCC2CCOCC2)c([N+](=O)[O-])c1,not_reduction
COc1cc2c(c3c1OC(C)(C)C3)C(c1ccc(NS(C)(=O)=O)cc1)=NC(C)(C)C2.CS(=O)(=O)Cl,C1CCOC1.CCN(CC)CC.O,COc1cc2c(c3c1OC(C)(C)C3)C(c1ccc(N(S(C)(=O)=O)S(C)(=O)=O)cc1)=NC(C)(C)C2,not_reduction
OC1(c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)CCCN(Cc2ccccc2)C1,Cl.ClCCl.[Na+].[OH-],C1=C(c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)CN(Cc2ccccc2)CC1,not_reduction
Nc1nc(Cl)c2ncn(C3COC(COC(=O)c4ccccc4)O3)c2n1,CO,Nc1nc(Cl)c2ncn(C3COC(CO)O3)c2n1,not_reduction
CNCCOC.Cn1ncc(C(=O)NC2C3CC4CC(C3)CC2C4)c1Cl,,COCCN(C)c1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1C,not_reduction
O=C1Cc2cc(-c3ccccc3)ccc2N1.O=Cc1[nH]cc2c1CCOC2=O,,O=C1Nc2ccc(-c3ccccc3)cc2C1=Cc1[nH]cc2c1CCOC2=O,not_reduction
COC(=O)C1CCC(Oc2ncccc2F)CC1.NN,CCCCO.O,NNC(=O)C1CCC(Oc2ncccc2F)CC1,not_reduction
CC(=O)OC(C)=O.CC(C)=CCCC(C)=CCCC(C)C(O)CCC(C)=CCCC(C)=CCO,O.c1ccncc1,CC(=O)OCC=C(C)CCC=C(C)CCC(O)C(C)CCC=C(C)CCC=C(C)C,not_reduction
NC1CCCCC1N1C(=O)c2ccccc2C(C(=O)NOCc2ccccc2)C1c1ccc(Cl)cc1Cl.NS(N)(=O)=O,COCCOC,NS(=O)(=O)NC1CCCCC1N1C(=O)c2ccccc2C(C(=O)NOCc2ccccc2)C1c1ccc(Cl)cc1Cl,not_reduction
CN(C)c1cccc(C2(O)CCC(=O)CC2)c1.O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CNC1,,CN(C)c1cccc(C2(O)CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)c1,not_reduction
CCO.O=C(O)c1cc(-c2ccc(F)cc2F)cc(I)c1O,O=S(Cl)Cl,CCOC(=O)c1cc(-c2ccc(F)cc2F)cc(I)c1O,not_reduction
CC(C(=O)O)=C1CCCCC1,CCO,CC(C(=O)O)C1CCCCC1,not_reduction
C[SiH](C)OC1(C(N)=S)CC(C(C)(C)C)CN1C(=O)OCc1ccc([N+](=O)[O-])cc1.NCCN,C1CCOC1,C[SiH](C)OC1(C2=NCCN2)CC(C(C)(C)C)CN1C(=O)OCc1ccc([N+](=O)[O-])cc1,not_reduction
C=Cc1ccc2ncn(-c3ccc4c(c3)CCN4)c2n1.CN(C)CCCC(=O)O,CCN=C=NCCCN(C)C.CN(C)c1ccncc1.Cl.Cl.ClCCl,C=Cc1ccc2ncn(-c3ccc4c(c3)CCN4C(=O)CCCN(C)C)c2n1,not_reduction
Cc1ccc(NC(=O)c2cc(Cl)ccc2NCC2CCNCC2)nc1.O=C1CCCC1,C1CCOC1.CC(=O)O.CO.[BH3-]C#N.[Na+],Cc1ccc(NC(=O)c2cc(Cl)ccc2NCC2CCN(C3CCCC3)CC2)nc1,reduction
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)CCOc5ccc(CCNC(=O)OC(C)(C)C)cc5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5ccc(CCN)cc5)c4)cc23)c1,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)CCOc5ccc(CCN)cc5)c4)cc23)c1,not_reduction
CC1CCCN1.Cc1ccc(S(=O)(=O)OCCc2cc3cc(Br)ccc3s2)cc1,CC#N.Cc1ccc(S(=O)(=O)O)cc1.O=C([O-])[O-].[K+].[K+],CC1CCCN1CCc1cc2cc(Br)ccc2s1,not_reduction
OCc1ccc2c(c1)Sc1ccccc1C=C2.OCc1ccc2c(c1)Sc1ccccc1CC2,,O=S1c2ccccc2C=Cc2ccc(CO)cc21,not_reduction
C=CCOC(=O)Nc1cccc(-c2nc(C3CCN(C(=O)OC(C)(C)C)CC3)sc2-c2ccnc(Cl)n2)c1F,CCCC[SnH](CCCC)CCCC.ClCCl.O,CC(C)(C)OC(=O)N1CCC(c2nc(-c3cccc(N)c3F)c(-c3ccnc(Cl)n3)s2)CC1,not_reduction
Brc1cccc(Br)n1.CC(=O)N1Cc2ccc(B3OC(C)(C)C(C)(C)O3)cc2C=Cc2ccccc21,O=C([O-])[O-].[Na+].[Na+].c1ccc(P(c2ccccc2)(c2ccccc2)[Pd](P(c2ccccc2)(c2ccccc2)c2ccccc2)(P(c2ccccc2)(c2ccccc2)c2ccccc2)P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,CC(=O)N1Cc2ccc(-c3cccc(Br)n3)cc2C=Cc2ccccc21,not_reduction
C1CNCCN1.COc1cc(NCCCCCCCl)c2nccc(C)c2c1,Cc1ccccc1,COc1cc(NCCCCCCN2CCNCC2)c2nccc(C)c2c1,not_reduction
CCOC(=O)c1c(Cl)nc2ccccn12.CCn1c(=O)n(-c2ccc(O)cc2)c2ncc(C)cc21,COCCOC.[H-].[Na+],CCOC(=O)c1c(Oc2ccc(-n3c(=O)n(CC)c4cc(C)cnc43)cc2)nc2ccccn12,not_reduction
CC(C)(C)OC(=O)N(CCc1ccc(O)cc1)CC(O)c1cccc(Cl)c1.CCOC(=O)COc1cccc(CO)c1,C1CCOC1.CCOC(=O)N=NC(=O)OCC.c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCOC(=O)COc1cccc(COc2ccc(CCN(CC(O)c3cccc(Cl)c3)C(=O)OC(C)(C)C)cc2)c1,not_reduction
COC(=O)c1ccc(N)c(OC)c1.Cc1c(S(=O)(=O)Cl)sc2ccc(Cl)cc12,c1ccncc1,COC(=O)c1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)c(OC)c1,not_reduction
CCOP(=O)(OCC)OCc1ccccc1.O=Cc1cscc1B(O)O,O=Cc1ccc(Cc2ccc(Cl)cc2)s1,O=Cc1cscc1Cc1ccccc1,not_reduction
N#CCC(O)(c1ccc(Br)cc1)c1ccc(-c2ccc(Br)cc2)cc1,CCO.[Al+3].[H-].[H-].[H-].[H-].[Li+].c1ccccc1,NCCC(O)(c1ccc(Br)cc1)c1ccc(-c2ccc(Br)cc2)cc1,not_reduction
CN(C)CCOc1ccc(N)cc1.COC=C1C(=O)NC(=O)c2ccc(Br)cc21,CCN(CC)CC.CN(C)C=O.Cl,CN(C)CCOc1ccc(NC=C2C(=O)NC(=O)c3ccc(Br)cc32)cc1,not_reduction
CC(=O)[O-].N#CCCCCCCNCc1ccc(O)cc1,CC(=O)OC(C)=O.CCO.CCOC(C)=O.O.O=C([O-])O.[K+].[Na+],CC(=O)Oc1ccc(CNCCCCCCC#N)cc1,not_reduction
COC(=O)C1CCNC(c2ccc(Cl)cc2)C1.COC(=O)Cl,CCN(C(C)C)C(C)C.ClCCl,COC(=O)C1CCN(C(=O)OC)C(c2ccc(Cl)cc2)C1,not_reduction
CC(=O)CC(N)=O.O=Cc1ccc(Cl)c(F)c1,C1CCNCC1.CC(=O)O.CC(C)O,CC(=O)C(=Cc1ccc(Cl)c(F)c1)C(N)=O,not_reduction
CCOCCN.O=S(=O)(Cl)c1ccc(Br)cc1,C1CCOC1.CCN(C(C)C)C(C)C.O=C([O-])O.[Na+],CCOCCNS(=O)(=O)c1ccc(Br)cc1,not_reduction
ClCc1csc(-c2ccccc2)n1.c1ccc(C(c2ccccc2)N2CCNCC2)cc1,CN(C)C=O.Cl.O=C([O-])[O-].[K+].[K+],c1ccc(-c2nc(CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cs2)cc1,not_reduction
COc1ccc2c(C(C)NC(C)=O)noc2c1,BrB(Br)Br.CCOC(C)=O.Cc1ccccc1.ClCCl.ClCCl,CC(=O)NC(C)c1noc2cc(O)ccc12,not_reduction
Nc1c(F)cc(C=O)c(F)c1Br,CC(=O)O.O.O=N[O-].OP(O)P(O)O.[Na+],O=Cc1cc(F)cc(Br)c1F,not_reduction
CCC(c1nn2cccc2c(=O)[nH]1)N(CCCNC(=O)OC(C)(C)C)C(=O)c1ccc(C)cc1.COC(=O)CBr,CCC(c1nn2cccc2c(=O)n1Cc1ccc(F)cc1)N(CCCNC(=O)OC(C)(C)C)C(=O)c1ccc(C)cc1,CCC(c1nn2cccc2c(=O)n1CC(=O)OC)N(CCCNC(=O)OC(C)(C)C)C(=O)c1ccc(C)cc1,not_reduction
COC(=O)c1cc(Cl)ccc1F.COc1cccc(O)c1,,COC(=O)c1cc(Cl)ccc1Oc1cccc(OC)c1,not_reduction
CC(C)(C)OC(=O)N1CCC(C#CCCCCl)CC1,ClCCl.O=C(O)C(F)(F)F,ClCCCC#CC1CCNCC1,not_reduction
CC(C)(C)OC(=O)N1CCC(C(=O)O)C1.COc1cccc(C(Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)C(C)N)c1,,COc1cccc(C(Oc2ccc3c(cnn3-c3ccc(F)cc3)c2)C(C)NC(=O)C2CCN(C(=O)OC(C)(C)C)C2)c1,not_reduction
CN1C(=O)Cc2c(Nc3ccc(F)c(Cl)c3)ncnc21.Cc1[nH]c(C=O)c(C)c1CCCN1CCOCC1,C1CCNCC1.CCO,Cc1[nH]c(C=C2C(=O)N(C)c3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCCN1CCOCC1,not_reduction
ClP(c1ccc(CCCc2ccccc2)cc1)c1ccc(CCCc2ccccc2)cc1,C1CCOC1,c1ccc(CCCc2ccc(Pc3ccc(CCCc4ccccc4)cc3)cc2)cc1,not_reduction
Cc1cccc(C(=O)Nc2cccc(C(C)Nc3cncc(Cl)n3)c2)c1.NCc1ccccc1,CC(C)(C)[O-].CCOC(C)=O.Cc1ccccc1.[Na+],Cc1cccc(C(=O)Nc2cccc(C(C)Nc3cncc(NCc4ccccc4)n3)c2)c1,not_reduction
CC(=O)NCC1CN(c2ccc(C3CNC3)c(F)c2)C(=O)O1.COC(=O)Cl,CCN(CC)CC.ClC(Cl)Cl,COC(=O)N1CC(c2ccc(N3CC(CNC(C)=O)OC3=O)cc2F)C1,not_reduction
Brc1ccc(-c2csc(NCC3CC3)n2)cn1.CC(C)(C)OC(=O)N1CCc2ccc(Cl)c(CS)c2CC1,C1COCCO1.CCN(C(C)C)C(C)C.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.[Pd].[Pd],CC(C)(C)OC(=O)N1CCc2ccc(Cl)c(CSc3ccc(-c4csc(NCC5CC5)n4)cn3)c2CC1,not_reduction
CC(C)=O.OCc1cc(Br)ccc1O,CCOCC.COC(C)(C)OC.[Cl-].[Cl-].[Na+].[OH-].[Zn+2],CC1(C)OCc2cc(Br)ccc2O1,not_reduction
CCCCc1nc2c(N)nc3ccccc3c2n1CCCN.CN(C)c1cccc2c(S(=O)(=O)Cl)cccc12,CCN(CC)CC.CN1CCCC1=O.O.O=C([O-])[O-].[K+].[K+],CCCCc1nc2c(N)nc3ccccc3c2n1CCCNS(=O)(=O)c1cccc2c(N(C)C)cccc12,not_reduction
CCOC(=O)c1ccc2c([N+](=O)[O-])cccc2c1,CCO,CCOC(=O)c1ccc2c(N)cccc2c1,not_reduction
COc1ccc(CNc2ncnc3c2ccn3C2CC(CN(C)C3CC(CCC(=O)O)C3)C3OC(C)(C)OC32)c(OC)c1.Nc1ccc(OC(F)(F)F)cc1N,CCN(C(C)C)C(C)C.CN(C)C=O,COc1ccc(CNc2ncnc3c2ccn3C2CC(CN(C)C3CC(CCC(=O)Nc4ccc(OC(F)(F)F)cc4N)C3)C3OC(C)(C)OC32)c(OC)c1,not_reduction
CCI.Oc1ccc2c(c1)C(=CCCN1CCC(O)(c3ccc(Cl)cc3)CC1)c1ccccc1CO2,CCOC(C)=O.CN(C)C=O.O.[H-].[Na+],CCOc1ccc2c(c1)C(=CCCN1CCC(O)(c3ccc(Cl)cc3)CC1)c1ccccc1CO2,not_reduction
COc1cccc2c1C(=O)NCC2,C1CCOC1.O.[Al+3].[H-].[H-].[H-].[H-].[Li+].[Na+].[OH-],COc1cccc2c1CNCC2,not_reduction
O=C(COC(=O)c1cccc(NC(=O)C(F)(F)F)c1)c1ccccc1,ClCCl.Nc1cccc(C(=O)O)c1.O=C(OC(=O)C(F)(F)F)C(F)(F)F,O=C(O)c1cccc(NC(=O)C(F)(F)F)c1,not_reduction
CI.O=C1Nc2ccc(F)cc2C(c2ccccc2Cl)=NC1=CN1CCOCC1,CN(C)C=O.O,CN1C(=O)C(=CN2CCOCC2)N=C(c2ccccc2Cl)c2cc(F)ccc21,not_reduction
CCOC(=O)c1sc(N2CCN(CC(=O)c3ccccc3)C2=O)cc1C,CCOC(=O)c1sc(N2CCN(CCOc3ccccc3)C2=O)cc1C,Cc1cc(N2CCN(CC(=O)c3ccccc3)C2=O)sc1C(=O)O,not_reduction
Cc1ccc(S(=O)(=O)OCCOC2(C)CC2)cc1.OCC1OC(c2ccc(Cl)c(Cc3ccc(O)cc3)c2)C(O)C(O)C1O,CN(C)C=O.O.O=C([O-])[O-].[Cs+].[Cs+],CC1(OCCOc2ccc(Cc3cc(C4OC(CO)C(O)C(O)C4O)ccc3Cl)cc2)CC1,not_reduction
CC(C)(C)OC(=O)n1nc(C2CC2)c2ccc(O)cc21.CC[Si](CC)(CC)OC(CN(CCO)C(=O)OC(C)(C)C)c1cccc(N)c1,CC(C)OC(=O)N=NC(=O)OC(C)C.Cc1ccccc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC[Si](CC)(CC)OC(CN(CCOc1ccc2c(C3CC3)nn(C(=O)OC(C)(C)C)c2c1)C(=O)OC(C)(C)C)c1cccc(N)c1,not_reduction
CO.O=C(C1CS(=O)C1)N1CC(F)(c2ccc(C3=NOC(c4cc(Cl)c(F)c(Cl)c4)(C(F)(F)F)C3)cc2)C1,O,O=C(C1CS(=O)(=O)C1)N1CC(F)(c2ccc(C3=NOC(c4cc(Cl)c(F)c(Cl)c4)(C(F)(F)F)C3)cc2)C1,not_reduction
CC(C(=O)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)c(F)c1)N1CCC(O)(c2ccccc2)CC1,CCO.[BH4-].[Na+],CC(C(O)c1ccc(O[Si](C(C)C)(C(C)C)C(C)C)c(F)c1)N1CCC(O)(c2ccccc2)CC1,reduction
C=Cc1coc(C=Cc2ccccc2)n1.[OH-],B1C2CCCC1CCC2.C1CCOC1.CCOC(C)=O.O.OO.[Na+],OCCc1coc(C=Cc2ccccc2)n1,not_reduction
COc1ccccc1N1CCN(CCCl)CC1.Fc1ccc2[nH]cc(C3CCNCC3)c2c1,CC#N.O.O=C([O-])[O-].[I-].[K+].[K+].[K+],COc1ccccc1N1CCN(CCN2CCC(c3c[nH]c4ccc(F)cc34)CC2)CC1,not_reduction
COC(=O)c1ccc(C(=O)O)cc1Br.NCc1cccc(O)c1,CCN(C(C)C)C(C)C.CN(C)C(On1nnc2ccccc21)=[N+](C)C.CN(C)C=O.Cl.F[P-](F)(F)(F)(F)F.On1nnc2ccccc21,COC(=O)c1ccc(C(=O)NCc2cccc(O)c2)cc1Br,not_reduction
CCOC(=O)C=C(CBr)Oc1ccccc1Cl.COC(=O)C(N)CCSC,CC#N.CCN(C(C)C)C(C)C.Cl,CCOC(=O)C=C(CNC(CCSC)C(=O)OC)Oc1ccccc1Cl,not_reduction
Fc1ccc2nc(Oc3ccc(CCl)cc3)sc2c1.NC(=O)N1CC2CNCC2C1,CN(C)C=O.Cl.O=C([O-])[O-].[Cs+].[Cs+],NC(=O)N1CC2CN(Cc3ccc(Oc4nc5ccc(F)cc5s4)cc3)CC2C1,not_reduction
FC(F)(F)c1nnc(-c2ccc3ncnc(Cl)c3c2)o1.Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,,Fc1cccc(Cn2ncc3cc(Nc4ncnc5ccc(-c6nnc(C(F)(F)F)o6)cc45)ccc32)c1,not_reduction
CC(=O)N1C=C(c2ccccc2)N(CC(=O)NC(CO)Cc2ccccc2)C(=O)C1C(C)C,CCN(CC)CC.CS(C)=O.O.O=S(=O)=O.c1ccncc1,CC(=O)N1C=C(c2ccccc2)N(CC(=O)NC(C=O)Cc2ccccc2)C(=O)C1C(C)C,not_reduction
CC(C)CNc1ccc(C#Cc2ccccc2)cc1[N+](=O)[O-].O.O=C([O-])O,CC(C)=O.O=S(=O)([O-])[O-].O=S([O-])[O-].O=[Mn](=O)(=O)[O-].[K+].[Mg+2].[Na+].[Na+].[Na+],CC(C)CNc1ccc(C(=O)C(=O)c2ccccc2)cc1[N+](=O)[O-],not_reduction
CN(C)C1CCOCC1.Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(CCl)cc2)CCC3)cc1,CN(C)C=O,Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[N+](C)(C)C4CCOCC4)cc2)CCC3)cc1.[Cl-],not_reduction
CC(C)(C)S(=O)NC1(c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)COC1.C[Si](C)(C)CCOCn1nc2c3oc(-c4ccccc4)c(I)c(=O)c3ccn2c1=O,COCCOC.ClCCl.O=C([O-])[O-].[Na+].[Na+],CC(C)(C)S(=O)NC1(c2ccc(-c3c(-c4ccccc4)oc4c(ccn5c(=O)n(COCC[Si](C)(C)C)nc45)c3=O)cc2)COC1,not_reduction
COc1ccc(S(=O)(=O)Nc2cc(CO)ccc2Cl)cc1OC,C1CCOC1.ClCCl.O=[Mn]=O,COc1ccc(S(=O)(=O)Nc2cc(C=O)ccc2Cl)cc1OC,not_reduction
CCOC(=O)CN.O=C(Cl)CCl,,CCOC(=O)CNC(=O)CCl,not_reduction
O=P([O-])([O-])[O-].OCCn1cnc2ccc(F)c(F)c21,CC#N.CC1(C)CCCC(C)(C)N1O.O.O=S([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]Cl.[O-][Cl+][O-].[OH-],O=C(O)Cn1cnc2ccc(F)c(F)c21,not_reduction
CCCCNCCCC.COc1ccc2sc3cc([N+](=O)[O-])cc(C(=O)O)c3c(=O)c2c1,ClCCl.O=S(Cl)Cl.c1ccccc1.c1ccncc1,CCCCN(CCCC)C(=O)c1cc([N+](=O)[O-])cc2sc3ccc(OC)cc3c(=O)c12,not_reduction
COC(=O)CCc1ccc(C2=C(OC)CN(c3ccc(C(=N)N)cc3)C2=O)cc1.COC(=O)Cl,ClCCl.[Na+].[OH-],COC(=O)CCc1ccc(C2=C(OC)CN(c3ccc(C(=N)NC(=O)OC)cc3)C2=O)cc1,not_reduction
COc1ccc2c(c1)C(=O)OC2Br.c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC#N.CCOCC,COc1ccc2c(c1)C(=O)OC2[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],not_reduction
NO.OC(=S)CCc1ccc(Cl)c(Cl)c1,CC(Cl)Cl.CO.O=S(=O)(O)O,ONC(=S)CCc1ccc(Cl)c(Cl)c1,not_reduction
CC(C)NCC1CCN(Cc2ccccc2)C1,CO.[H][H],CC(C)NCC1CCNC1,reduction
CC(C)(C)[Si](C)(C)Cl.Cc1nn(C2CCC(O)CC2)c(C)c1I,CN(C)c1ccncc1.ClCCl.c1c[nH]cn1,Cc1nn(C2CCC(O[Si](C)(C)C(C)(C)C)CC2)c(C)c1I,not_reduction
CCOC(=O)CNCc1ccccc1.O=C(CN(C(=O)CCl)C1Cc2ccccc2C1)OCc1ccccc1,O=C([O-])[O-].[K+].[K+],CCOC(=O)CN(CC(=O)N(CC(=O)OCc1ccccc1)C1Cc2ccccc2C1)Cc1ccccc1,not_reduction
CCCCOC(C)Oc1ccc(-c2ccc3c(c2)C=C(C(=O)OC)CCN3Cc2ccsc2)cc1,C1CCOC1.CO.Cl.O.[Na+].[OH-],CCCCOC(C)Oc1ccc(-c2ccc3c(c2)C=C(C(=O)O)CCN3Cc2ccsc2)cc1,not_reduction
